Date,Day of Week,origin_census_block_group,Weight,Race,Entropy_norm,Entropy_cat,device_count,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range
2020-08-13,Thursday,282113630982.7857,20.631751234259387,1.6489425330182668,0.4552345675101958,1.606952710586436,1540.2748825853769,0.09803341316042616,1.0536295870061403,0.4711301132733667,0.9761482201730446,0.9725704531990012,0.0028705759222606595,0.19606682632085232
2020-08-14,Friday,282571373811.6153,20.82940670876205,1.64804991125904,0.4551250986591214,1.6066341856726367,1541.8238799219275,0.09798684789941108,0.8351949342246916,0.4640154907506346,0.942752785020898,0.9341657027740328,0.007012010469952842,0.19597369579882207
2020-08-17,Monday,282357342672.4867,20.89782987401152,1.64743488633451,0.4551660843036111,1.6067302194443898,1543.9321260277213,0.096215796164975,1.154013707163244,0.4811376608210303,0.976766105369548,0.9732810211749804,0.0027087851575428065,0.19243159232995
2020-08-18,Tuesday,282032641805.807,20.64180318479611,1.6497838535405331,0.4552685885017173,1.6070501528481766,1541.1073813647895,0.09968179069701494,1.1697738139111489,0.4783533598362034,0.9784386343321956,0.9752044294820248,0.0026959608468565804,0.19936358139402988
2020-08-19,Wednesday,282587354978.3323,20.824849858830518,1.6480555186677093,0.4552712115176437,1.6068296617630422,1542.9081738548782,0.10303100274516523,1.0861214917004371,0.4816636941621579,0.9789621914583192,0.9758065201770668,0.0027945830898737914,0.20606200549033046
2020-08-20,Thursday,282480823823.1101,20.58416500103397,1.6493346138016192,0.4551504055395516,1.6068880700860395,1540.33426101954,0.09975208643411336,1.0800758698467787,0.4732738169761103,0.9739904218478566,0.970088985125035,0.0032538618470048,0.1995041728682267
2020-08-21,Friday,282316742074.5657,21.009275353315864,1.6483318793649857,0.4550551692895948,1.6066793827288277,1543.7837185117276,0.10222057810248386,0.8751406304048791,0.4652367060634279,0.9486916284358764,0.940995372701258,0.006817994923110442,0.20444115620496767
2020-08-24,Monday,282911445775.4986,21.502998722817363,1.645496255747539,0.4549573102548147,1.6064748593121263,1547.2883445603165,0.09655446261476157,1.1088462502321794,0.4893017499836909,0.9690897141000384,0.964453171215044,0.003648012513478583,0.1931089252295232
2020-08-25,Tuesday,282392380288.1768,21.400801563820266,1.646048890293026,0.4551939410288085,1.6067944870073454,1545.7262015243662,0.10209075698805704,1.1159846384735208,0.4845665281336763,0.9698854261296505,0.965368240049098,0.003971859434843763,0.2041815139761141
2020-08-26,Wednesday,282816450303.4965,21.48213610835523,1.6452252145136042,0.4551986461741062,1.6068109307809681,1548.0599795890055,0.10482946623792512,1.0442912355663063,0.4804286201321123,0.9750909327199327,0.9713545726279228,0.0034294145865619184,0.20965893247585027
2020-08-27,Thursday,283051480729.2836,21.546707417652144,1.6450859038471062,0.4548450804767613,1.6059711838391841,1547.4686389067685,0.10204863735935278,1.066046068362054,0.4808416288916155,0.969364152391235,0.9647687752499202,0.0040265549107859535,0.2040972747187056
2020-08-28,Friday,283133147737.70496,21.663649766923818,1.6447285455403025,0.4549145883417986,1.6061415485440511,1549.275386639525,0.10462411442278738,0.7065734932652922,0.4627665882505492,0.9005762549261149,0.8856626931650322,0.014385464897811213,0.2092482288455748
2020-08-31,Monday,282592897821.05994,20.697550645304307,1.6486198898657891,0.4551423536558725,1.6068267519234258,1541.3611186026785,0.08878963220965037,1.1836976456264918,0.4555901544030233,0.9691378273549554,0.9645085014581988,0.003093415776293528,0.17757926441930075
2020-09-01,Tuesday,282615526525.5002,21.016312306697703,1.6473809699383035,0.4555306446254438,1.6073642553400684,1544.0030184597988,0.10580788220189263,1.1753262899794326,0.4788464474257905,0.9705018161398192,0.966077088560792,0.004190910433145171,0.2116157644037853
2020-09-02,Wednesday,283341973531.7669,21.22214942608637,1.645865203359553,0.4552648410715522,1.6067921399879592,1546.4990870779584,0.10857210220357162,1.1128641472524132,0.4872681752971721,0.971661177249981,0.9674103538374782,0.004218756436715714,0.21714420440714324
2020-09-03,Thursday,282668174475.0467,20.65366527856409,1.6483254758504666,0.4553007544694779,1.6070785813494004,1540.4401347835446,0.10469651159785263,1.0986261290826034,0.4764716013963448,0.9715411404319306,0.9672723114967202,0.003936537766483421,0.20939302319570527
2020-09-04,Friday,282438990020.8905,20.596854240990528,1.6489079124373245,0.4554431818573553,1.6073474379356731,1540.3868264644736,0.1021666708895618,0.8229663762132644,0.4647935722950715,0.9273881179143336,0.9164963356014838,0.009819589380727108,0.20433334177912368
2020-09-08,Tuesday,282638852481.228,20.601543609477016,1.6484358186762662,0.4553707800495317,1.6071253888443249,1540.9689756030755,0.10376304634915727,1.21670581886284,0.488519197362603,0.9686914200070648,0.9639951330081244,0.004295247094500453,0.2075260926983145
2020-09-09,Wednesday,282783501645.1818,20.289506992232962,1.6479669355272093,0.4551046003348596,1.6066412299514878,1539.7637805277222,0.10643403417411956,1.1288630723075974,0.4838191044560339,0.9704654833627776,0.966035305867194,0.0042346411837049435,0.2128680683482391
2020-09-10,Thursday,282657202504.1003,20.01883193425312,1.6502373536885784,0.4552313815451799,1.6069257717031646,1535.9780672558804,0.10414980001383076,1.1385954173515975,0.4760909519479684,0.9675144429890776,0.9626416094374391,0.004476188755860997,0.2082996000276615
2020-09-11,Friday,282615953774.9627,20.098909554235,1.6494118104949744,0.4551260122379988,1.606803343290553,1536.5124449028442,0.10084383574693992,0.9585294338396276,0.4628986163356194,0.9464481147027708,0.9384153319081864,0.0069864945966845535,0.20168767149387984
2020-09-14,Monday,282785411727.3837,20.676954280606008,1.646626049534602,0.4552602343572612,1.6069238649341482,1542.0881731603424,0.10450776893969492,1.0908319892493423,0.4778868326857941,0.961300570290974,0.95549565583462,0.005387913565060892,0.20901553787938984
2020-09-15,Tuesday,282712870325.01984,21.366168042077245,1.6451493476683403,0.4554830102514048,1.6072287134528904,1547.1676514579349,0.11650869872979733,1.2046374787062806,0.4796814054458489,0.96637341544746,0.9613294277645787,0.005826541141425477,0.23301739745959466
2020-09-16,Wednesday,282219367583.0896,20.4952484016649,1.6482864964305055,0.4554639358578423,1.6073214886961953,1539.3159795248155,0.1054991738153543,1.1420363090511203,0.4741912046749336,0.9691728800958704,0.964548812110251,0.0043518792374003705,0.2109983476307086
2020-09-17,Thursday,282567631322.95874,20.54456743206401,1.6465892314160286,0.4554355090497894,1.6072556438760646,1540.3895032215805,0.10847336977578173,1.0950570540920657,0.4715206452985449,0.9669987316000024,0.9620485413400026,0.004922052877267618,0.21694673955156346
2020-09-18,Friday,282517708483.1205,20.825123308741066,1.6463340491669851,0.4551857693908133,1.6066935349434688,1542.1009276419657,0.10525166063189854,0.8744582578041301,0.4525986657026628,0.9346595908624586,0.9248585294918276,0.009342862953686758,0.2105033212637971
2020-09-21,Monday,282535659476.9719,22.73816085524227,1.6411530466578177,0.45542870629119897,1.6069172781687495,1557.1390217636304,0.10465901997362943,1.0473395160712415,0.4625839686223159,0.9576559335619388,0.9513043235962296,0.005917896332601583,0.20931803994725887
2020-09-22,Tuesday,282700774697.4247,21.603377570891414,1.6441947009511366,0.4555494661254481,1.6073814543187148,1548.6659491077523,0.09877757562670963,1.2917001825129042,0.4712725531653037,0.8619612619488002,0.8412554512411202,0.0193529465127596,0.1975551512534193
2020-09-23,Wednesday,282823310413.2035,20.992407133998874,1.6464963144963145,0.4552411687488443,1.6068501228501229,1543.5617985257986,0.11140421441971793,1.1394465080412095,0.4809968028026948,0.9696405772168796,0.9650866637994115,0.004776024300780484,0.22280842883943586
2020-09-24,Thursday,282934610940.8506,20.85292877962198,1.6464434633909717,0.4550342824619487,1.6064658065843822,1541.5382651686277,0.11067587219853972,1.12753517520341,0.4748275413531385,0.9680633538511848,0.9632728569288624,0.004963207127365461,0.2213517443970794
2020-09-25,Friday,282906723626.6284,20.81454598059673,1.6471722962883175,0.4552149880806682,1.6069024269634316,1541.1626413117453,0.10384098714295632,0.9361771060864079,0.462575580360752,0.9457309202184536,0.9375905582512218,0.007500293234485713,0.20768197428591265
2020-09-28,Monday,282769717286.1393,20.932537365454113,1.6443932600272069,0.4550514147445645,1.6064845963824952,1542.898178478644,0.10163817684750652,1.1695762567877073,0.4752231461985408,0.9686722466676362,0.9639730836677816,0.004113396479789866,0.20327635369501307
2020-09-29,Tuesday,283100224724.0236,21.238259223274106,1.6428158291519388,0.4547943766107254,1.6059569419383544,1547.3385866475517,0.11125619494338336,1.2155853159494263,0.4743412127581592,0.9677678438749484,0.9629330204561908,0.005088230488622654,0.22251238988676675
2020-09-30,Wednesday,283020263665.42834,21.487151320423475,1.6435406580255278,0.4547931947971458,1.6059017560864641,1547.4480666234774,0.1132867325778648,1.0957524819364344,0.4817518974073245,0.9683661284970044,0.963621047771555,0.00513907978273982,0.22657346515572965
2020-10-01,Thursday,283450264149.14496,22.271136694353565,1.6372119376642131,0.4548048687198474,1.605718125112818,1556.6658777753266,0.12377544742838335,1.0777107605557492,0.4770236336541447,0.9695210389656166,0.9649491948104592,0.005896869337537315,0.2475508948567667
2020-10-02,Friday,283164620218.0125,21.067928975356207,1.6409033864640257,0.4550766740002025,1.6064310206824313,1547.5546113027067,0.10872560738864652,1.0655526119759486,0.4574416633692333,0.9633908405128204,0.9578994665897432,0.005495572894107415,0.21745121477729307
2020-10-05,Monday,283365563279.3096,20.3907117787848,1.644171929429172,0.4552047534368202,1.6066523931075367,1541.853062364348,0.10708807343517784,1.2060481396476803,0.4811366003145008,0.9652245612607672,0.9600082454498822,0.005096999175605303,0.2141761468703557
2020-10-06,Tuesday,282997592659.6746,20.15769510119868,1.6462241603012475,0.4553218995855256,1.60701708176027,1539.0455871306347,0.11460264707112587,1.1866662179334628,0.4751029136757687,0.9649070224773141,0.9596430758489112,0.0058866303241611,0.2292052941422517
2020-10-07,Wednesday,283154167899.3211,20.172099625691548,1.6451281599835674,0.4553724029239503,1.6071618958189668,1540.7518278875732,0.11114662762358242,1.1501804074629842,0.4790018346975574,0.9687094320858558,0.9640158468987342,0.0049075700407831355,0.22229325524716484
2020-10-08,Thursday,282769512904.7555,20.015864128944433,1.6473137041784658,0.4553625692641283,1.6072593105263415,1538.5742624444974,0.11096293975552482,1.1050855892201303,0.4728104474754539,0.9701495021650428,0.9656719274897992,0.0046466428777562655,0.22192587951104964
2020-10-09,Friday,283053626483.8294,20.02135564341624,1.647327001092214,0.4551329375628122,1.6067688016851305,1538.4049139881415,0.10155479308824056,0.9137111060255316,0.4620221990132228,0.9447511062777966,0.936463772219466,0.007298282648502639,0.20310958617648112
2020-10-13,Tuesday,282829140744.62524,20.03238632550775,1.6481775423357452,0.455188613302136,1.606927578853064,1537.7545744028198,0.1093504775265326,1.1702157374646227,0.4794095447583176,0.969173232035332,0.9645492168406318,0.004682932847496879,0.2187009550530652
2020-10-14,Wednesday,282658710373.1206,20.35326588895137,1.6469488256429836,0.4553443667661705,1.607087261726437,1541.5178380865664,0.1120598562904417,1.1246557259581598,0.4792696991416294,0.9696704521217796,0.9651210199400464,0.004823220014846729,0.2241197125808834
2020-10-15,Thursday,282385794523.1389,20.16554509685892,1.6477110314382577,0.4553951417584634,1.6072827492012391,1538.9104851101192,0.11059764939981748,1.1211677898088686,0.4689120789601645,0.9709640928086144,0.9666087067299064,0.004490832946936578,0.22119529879963493
2020-10-16,Friday,282805023119.9836,20.36353090166153,1.6464885709112442,0.4551907101606085,1.6069186237135853,1540.984266957675,0.10211811928844754,0.9207439344161624,0.4623513800092631,0.9385797115765636,0.9293666683130484,0.008262156601824708,0.20423623857689507
2020-10-19,Monday,282768872972.51697,20.421535647888568,1.6440253114882764,0.4552454459270983,1.6068233101147846,1542.7590405180026,0.10502761243537896,1.2230693426598227,0.4785132854669301,0.96611136364684,0.961028068193866,0.004777461664917758,0.2100552248707579
2020-10-20,Tuesday,282578013201.9939,20.455562627765914,1.6448447820181524,0.4551298965550114,1.6067451541882622,1542.217746483017,0.1113465673242399,1.2416480682611075,0.4738790699755415,0.9713413768747644,0.9670425834059788,0.004520562486481008,0.2226931346484798
2020-10-21,Wednesday,282750874227.3448,20.295155095932337,1.6452457508087288,0.4550812943753288,1.6066029471499954,1540.7286683991324,0.11108389346745612,1.1495592723722559,0.4697869907005185,0.967764800395144,0.9629295204544156,0.0050547660622729685,0.22216778693491224
2020-10-22,Thursday,282844598675.40405,20.179503571193933,1.6463544620680213,0.455047277147431,1.6065107273474015,1539.916317889343,0.10905208099149567,1.1647647238140402,0.4648665817351531,0.9664187503733908,0.9613815629293994,0.005086468460261376,0.21810416198299126
2020-10-23,Friday,282927798697.6668,20.40855453967825,1.6433091291403417,0.4550765906651695,1.6065557662641368,1543.5619270336927,0.10479928013111477,0.9356920984940864,0.4601464041459185,0.9375261677449884,0.9281550929067368,0.008870971903064323,0.2095985602622296
2020-10-26,Monday,282504853818.3364,20.483048538747845,1.6448014650794969,0.4553695101664835,1.6072098364027203,1541.6614011291688,0.106279123689755,1.195295138970587,0.4792099401387298,0.963664640981206,0.9582143371283872,0.005251009593950546,0.21255824737951
2020-10-27,Tuesday,282411576500.5848,20.716349310725427,1.6442358261040524,0.4551658115045586,1.6068467228625494,1543.6585338281193,0.11125359595396102,1.1874168696104082,0.4743870639581228,0.9683891885894594,0.9636475668778784,0.004979367068228796,0.22250719190792204
2020-10-28,Wednesday,282658575592.8516,20.73038222575064,1.64518124944756,0.4552240613137273,1.6068689170210468,1543.2184814527454,0.1077516599516722,1.1750888238377972,0.4799675663334381,0.9653437690108604,0.9601453343624896,0.005133516595249589,0.2155033199033444
2020-10-29,Thursday,282750143336.3961,20.36721019502348,1.6451979560141297,0.4551350798506639,1.6066992959713098,1541.8405279480282,0.10470675403758956,1.125152324327631,0.4685717041435045,0.9672172088509924,0.9622997901786412,0.004563305852043368,0.2094135080751792
2020-10-30,Friday,282987915227.1077,20.685640736815508,1.6450387501537704,0.4550214358601606,1.606411612744495,1544.512294255136,0.10276125580088424,0.8533214343137928,0.4557167527627244,0.9264274220044564,0.915391535305125,0.01010034670666235,0.2055225116017685
2020-11-02,Monday,282788108792.7587,20.454517851400713,1.6452525747915645,0.4551636144752548,1.6067974497302602,1542.6833840117706,0.11470557009923404,1.2239443551085742,0.4846804781845382,0.9676933307863176,0.9628473304042652,0.005423824685507481,0.2294111401984681
2020-11-03,Tuesday,282983487589.6604,20.519293548,1.645629615092118,0.4549808980545471,1.606427397394696,1542.6202095037165,0.11317900361791942,1.2561621621154806,0.4832852149814635,0.9692234217469446,0.9646069350089864,0.005030102417041821,0.22635800723583885
2020-11-04,Wednesday,282742477823.91724,20.376236103976765,1.6465716118983362,0.4552077961669018,1.6068974299946612,1541.5378251691052,0.11162076014644233,1.11987707598349,0.4735724371367429,0.9596905640116612,0.9536441486134104,0.006424421578019725,0.22324152029288466
2020-11-05,Thursday,282812035311.26306,22.08552844384086,1.6415741705401508,0.4556774855137846,1.6073789870171502,1557.053829740343,0.12033767691855565,1.2306328247417684,0.4925044253161791,0.9653501624110892,0.9601526867727525,0.006420143417239348,0.2406753538371113
2020-11-06,Friday,283297364876.3883,22.190402627329387,1.6419693017656498,0.4556780306214173,1.6075240770465489,1557.8247642455856,0.1133837732095675,1.0173098218815884,0.4836835883059946,0.9478430923312308,0.9400195561809152,0.008625945509439445,0.226767546419135
2020-11-09,Monday,283556204283.7554,23.93528914506157,1.6364350155494658,0.4561103626390118,1.6080713530601145,1573.5421323808646,0.11370963484322565,1.2596059377470807,0.5222766012894907,0.9612401726063948,0.955426198497354,0.00644853402123414,0.2274192696864513
2020-11-10,Tuesday,283006707767.53925,22.34971707566401,1.6398322304222837,0.4553770476299999,1.6069606313434108,1557.8109381349682,0.11646734773608627,1.3356851026369738,0.4786926182099861,0.9591064725302764,0.952972443409818,0.007175288810313039,0.2329346954721725
2020-11-12,Thursday,282955557392.5299,21.379316843334244,1.6426850787104958,0.4551179544049394,1.6064822157896823,1549.4396387644238,0.10904545797749636,1.2322516348328416,0.4797923156707506,0.9643507507443712,0.9590033633560268,0.005429876135409158,0.21809091595499275
2020-11-13,Friday,282782172716.5397,21.180498165567094,1.6443564825554136,0.4551198505335816,1.6066491291279434,1546.6856026020048,0.09825987543334523,1.0468199678206005,0.4624944765613233,0.9610968688415832,0.9552613991678204,0.00477513277209585,0.1965197508666905
2020-11-16,Monday,282817903073.1229,22.574483974071594,1.6419097743605708,0.4556642280313085,1.6074486623845563,1559.1232856073887,0.10674510139910216,1.315571980868542,0.5010275839056013,0.9547722743931152,0.9479881155520824,0.0066915430797764575,0.21349020279820435
2020-11-17,Tuesday,282961644751.04565,22.67056380704109,1.6412602290502512,0.455597486752729,1.6071944110531584,1559.8725386151361,0.11461172973345353,1.2576845110313644,0.5058394823581238,0.9600937446593346,0.9541078063582348,0.006752494243483808,0.22922345946690706
2020-11-18,Wednesday,283217940238.7138,22.32646252887879,1.6398028794470176,0.4552231124694366,1.6065073895090067,1558.6151075522696,0.1156784177756193,1.2338233837922783,0.4871828966395665,0.9696439294060559,0.9650905188169644,0.0051752395860500035,0.2313568355512386
2020-11-19,Thursday,282638315423.97644,21.865732621194333,1.6411665089405787,0.4551357595560168,1.6065796682771332,1553.0297355182547,0.10976733508512973,1.1186910080416166,0.4745521768614932,0.9597630916979624,0.9537275554526568,0.006200744151861984,0.21953467017025946
2020-11-20,Friday,282830788737.62555,22.470258414748088,1.6387492459280113,0.4550011798028672,1.6061683088678866,1558.9058063543134,0.10258430084029203,1.0440786079136641,0.4708544789102414,0.9610218792784668,0.9551751611702368,0.005214156041918753,0.2051686016805841
2020-11-23,Monday,282931254012.1767,22.136086854821514,1.638920168761167,0.4551758080017531,1.6064091207102784,1556.584623315266,0.09836152027879312,1.1301766336041577,0.4824254776827837,0.9661487341222528,0.9610710442405904,0.004164103949137004,0.19672304055758624
2020-11-24,Tuesday,283348447321.3921,23.26408126111871,1.6353751266889742,0.4554650504298628,1.6069153081024918,1568.52951152806,0.10140109357620243,1.1326302397950558,0.4934573979514164,0.9701472881636064,0.9656693813881474,0.003887188184284251,0.20280218715240486
2020-11-25,Wednesday,282893856264.093,22.684695830547728,1.6371642625742515,0.4551531269394538,1.6063653447937083,1560.7942372317752,0.09976949739676264,1.2121883356075809,0.4645975419082597,0.971373359119574,0.9670793629875104,0.0036199699464676016,0.19953899479352527
2020-11-27,Friday,283067151014.07684,21.965902564870248,1.6392784370130649,0.4548303352546315,1.60595708977586,1554.5553707699066,0.06933037628654681,0.6893489525467981,0.4674189382946476,0.9862590029954256,0.9841978534447394,0.0007961073871794906,0.13866075257309365
2020-11-30,Monday,283379267106.8928,21.860064151924707,1.6380301203915348,0.4547163276551899,1.6055639195522455,1555.7218240292902,0.09994451093924307,1.3234894938639834,0.4835981325150653,0.9569548245522635,0.9504980482351032,0.005571913486301746,0.19988902187848606
2020-12-01,Tuesday,283308562464.48096,21.905005358080764,1.637677678879666,0.4545703824314126,1.6052664495244384,1555.8008395499055,0.10723133783923218,1.2390694072561976,0.4814349000393535,0.9651320030228604,0.9599018034762892,0.005133171802553281,0.2144626756784644
2020-12-02,Wednesday,283034717210.5025,21.931508455052935,1.6382021684854124,0.4548599640850676,1.6057599455627103,1555.9480694275574,0.1008201687582073,1.046941424656635,0.4685150487164018,0.9590988187023192,0.9529636415076672,0.005296470490757586,0.2016403375164146
2020-12-03,Thursday,282704450944.8984,21.906638586319527,1.639859214697586,0.4548802409232922,1.6060607573450487,1554.4194453458474,0.10109699721582148,1.3542054642950312,0.4692837280482371,0.9587129087617552,0.9525198450760186,0.005464074253684604,0.20219399443164296
2020-12-04,Friday,282825994122.8408,21.710216602096015,1.640275096044748,0.4548657769731237,1.606052312040926,1552.2450982343692,0.10325185921568927,1.0673449888773676,0.4732339271517079,0.9705323547441159,0.9661122079557334,0.003960452510251128,0.20650371843137846
2020-12-07,Monday,282999452333.7349,21.70100771967063,1.6385436583811346,0.45478941198308603,1.6058397068196304,1552.5136482233904,0.10490746138435607,1.2806223514105413,0.4870002565624848,0.9622131934467316,0.9565451724637416,0.0053505458100132726,0.20981492276871214
2020-12-08,Tuesday,282883294557.5483,21.49150616968382,1.6399765812610396,0.454684943687448,1.6057117907396752,1550.0067477722428,0.1089899001933152,1.2219808904145777,0.4809139321771293,0.9636994058221652,0.9582543166954895,0.00552439121206709,0.2179798003866304
2020-12-09,Wednesday,283163164440.7053,21.85527544401135,1.637626590495975,0.4546834258362392,1.6055070611030102,1554.3300691129175,0.109647277827199,1.1844879843675749,0.4821146300179629,0.9665950470180728,0.9615843040707835,0.0051198057686977685,0.219294555654398
2020-12-10,Thursday,282529732795.3829,22.717812924727394,1.636677520489531,0.4548283620386097,1.6057844491264857,1561.0558635845841,0.11615436999108165,1.1731778685114072,0.4950203676702119,0.9705318700502266,0.9661116505577604,0.005044702498379256,0.2323087399821633
2020-12-11,Friday,282348434979.8247,21.68321717010868,1.6410016707773092,0.4549401550320781,1.606183865064842,1551.7728439016626,0.104721453575726,1.0322084350010998,0.4699556881175341,0.9734172682289488,0.9694298584632912,0.0036555482169876976,0.20944290715145208
2020-12-14,Monday,282623928022.054,21.595505619446964,1.6401972039579948,0.4548151806704552,1.6057660290339093,1551.477593396053,0.10017840352702786,1.2909533663982784,0.4851247341478101,0.9573615082390976,0.9509657344749624,0.005535768427553743,0.20035680705405573
2020-12-15,Tuesday,282849781608.8856,21.526592400667504,1.6401520421345523,0.4547734338441554,1.6057835635496374,1551.2700785054155,0.10519507823158944,1.198076206785443,0.4804923003228839,0.969158013336336,0.9645317153367864,0.004342559848467882,0.2103901564631789
2020-12-16,Wednesday,282639065751.36896,21.66726738261742,1.6400212831554764,0.4548618664988514,1.6059234800942823,1551.6256650986084,0.09924782357959644,1.2266196284200246,0.4822056068238164,0.9681090441589258,0.9633254007827649,0.004007051311661462,0.19849564715919288
2020-12-17,Thursday,283412137871.12994,21.802369419731285,1.6387756425930269,0.4546283472150228,1.6054621031043068,1553.7672044271674,0.09735385351780003,1.1179535250038155,0.4832142330780294,0.9735949696397962,0.9696342150857656,0.0031552370293636447,0.19470770703560006
2020-12-18,Friday,282844985862.2513,21.658411790010373,1.6410023118800805,0.4547128357447289,1.6056628632510503,1551.1957441519378,0.0943726869312818,1.0375838467069811,0.4628398940227837,0.9767925957625412,0.9733114851269222,0.002583796972397588,0.1887453738625636
2020-12-21,Monday,282731007600.6209,22.072932210902348,1.63804824286752,0.4547994825362383,1.6057460611677479,1556.5306565137894,0.10220081961449627,1.2014338398359128,0.4618800151715139,0.9805512158430169,0.9776338982194692,0.0025551401655109496,0.2044016392289925
2020-12-22,Tuesday,282685936794.43616,22.59671346401941,1.6370972632089582,0.4550178532803922,1.6061112907789952,1562.5387577313336,0.09758541196728962,1.0848483904575863,0.4801625236355422,0.9779389796161796,0.9746298265586066,0.0026314464624337644,0.19517082393457924
2020-12-23,Wednesday,282537775810.2161,22.670663910059318,1.6367404359598832,0.4550235302690821,1.6062494642523988,1561.1748730593329,0.09178398082821976,1.0187577895777096,0.4796824234052818,0.9853373675495932,0.9831379726820322,0.0015287429191323356,0.18356796165643952
2020-12-24,Thursday,283081188263.0145,22.894445171892986,1.6360422773793706,0.4548237764991069,1.6057035917514482,1564.5886070171523,0.06380427338962523,0.6239407441358544,0.5000194254172196,0.9459346965814368,0.9378249010686524,0.002751919469270555,0.12760854677925046
2020-12-28,Monday,282733023403.9235,21.505836539101466,1.6405349262513418,0.4545152817604986,1.6054695264978334,1550.6358734544585,0.07765071155779424,1.1466422353331571,0.4770522637041511,0.9679048979967216,0.96309063269623,0.002458450204182062,0.15530142311558848
2020-12-29,Tuesday,283003569886.44525,21.60457081131701,1.6392752735404124,0.4545118840221818,1.6053497880902223,1552.191978804042,0.0827967621058192,1.1519867965768829,0.4751808536628869,0.9754689914065994,0.9717893401175892,0.0021204505521818075,0.1655935242116384
2020-12-30,Wednesday,283202162175.47064,21.652708782247643,1.6392360574502345,0.4546409577333708,1.6054309515382046,1552.9207741124976,0.08385327230605569,1.0257368558074214,0.4783123398295239,0.9830750206432812,0.9805362737397736,0.0014769544807404472,0.16770654461211135
2020-12-31,Thursday,282791422531.6269,21.731580280883,1.6394062805693637,0.4545638578992074,1.605448084486235,1553.6852827853304,0.06228531159359984,0.6402688281209341,0.4790443384117953,0.8248092222185448,0.7985306055513265,0.009757872623103604,0.12457062318719965
