county,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,max_y,min_y
36119,0.15007515631913967,1.0950788756874947,0.4453779187907208,0.9394497271769108,0.9303671862534474,0.017793281789895043,0.3001503126382793,0.5954526841334589,0.29530281824139304
36121,0.10692169867506504,1.1184819940281578,0.40170534129616337,0.9265210085683598,0.915499159853614,0.011129382168310793,0.21384339735013008,0.5086270250755798,0.2947840087256819
36123,0.1036647892513342,1.0847742424833198,0.4171327552291487,0.9368999823791324,0.9274349797360024,0.008865589210808659,0.2073295785026684,0.5207973888979861,0.31346806934925303
37001,0.14258952599313832,1.1145590156404173,0.4470592251271272,0.941272250461294,0.9324630880304882,0.015567894786013994,0.28517905198627663,0.5896481538666339,0.30446970360380565
37003,0.18043858225587714,1.2382601305332572,0.4763071661431375,0.940795791974823,0.9319151607710464,0.02531636138032537,0.3608771645117543,0.6567456897940911,0.2958690773726721
37005,0.13524007712347832,1.1440934796903337,0.4170770920486489,0.9449062374959448,0.9366421731203364,0.013110647182973816,0.27048015424695665,0.5523171040391127,0.28183733137762845
37007,0.13011712196712227,1.1233240443524741,0.4342508685327628,0.9525339379860104,0.945414028683912,0.010359329323155787,0.2602342439342445,0.5643679354854354,0.30413406869366305
37009,0.16245262851366002,1.1663010428978426,0.4368964231268113,0.955981665308304,0.9493789151045496,0.014958639957118141,0.32490525702732004,0.5993487367619938,0.2744439069165285
37011,0.13488150806630006,1.0519960042171008,0.4200657596941536,0.9500324509390514,0.9425373185799092,0.011695595603866477,0.2697630161326001,0.5549466348725605,0.28518425207413084
37013,0.11032798999246417,1.1014055150759336,0.4300147451038047,0.939869249377698,0.9308496367843526,0.009549278848561774,0.2206559799849284,0.5403424382336915,0.3196867926519136
37015,0.08218374398388258,0.901732648462413,0.3645426081057931,0.9433278143979104,0.9348269865575972,0.004905608915827277,0.16436748796776515,0.4467261194558241,0.2823588881941709
37017,0.1212773486317494,1.1329427528110805,0.4188416055404692,0.9508377908521056,0.9434634594799214,0.009343221669924566,0.2425546972634988,0.5401186020760521,0.2975642896740779
37019,0.10883156931628593,1.1118201348063497,0.4568628024606698,0.9425306136626468,0.933910205712044,0.008861429276599176,0.21766313863257186,0.5656943704617252,0.3480317193891569
37021,0.12560107509236115,1.0449212550482805,0.4392691531089286,0.9492744653402914,0.9416656351413352,0.010298668695838651,0.2512021501847223,0.5648698540639351,0.3136681091351029
