GIDBG,phase_angle_variance,group_Q
40130931061,0.1420555377857499,3
40130931062,0.2061528384146027,2
40130931063,0.0566978719206114,3
40130932003,0.038367767548018,4
40131033041,0.062240014249763,3
40131033042,0.1202645059298189,2
40131033043,0.0577304422638714,3
40131033051,0.0733190783985294,3
40131033052,0.1508280967297788,3
40131033061,0.1009667770683606,3
40131033062,0.0582054516063432,4
40131036041,0.0589040590743322,4
40131036151,0.2105074545551056,1
40131036152,0.1233178836852559,3
40131040004,0.0317708599723619,4
40131044011,0.1290688509758114,4
40131045011,0.1090210486317576,1
40131045012,0.0603930578042882,3
40131045013,0.1213429619303286,3
40131045021,0.1993942749214196,2
40131045022,0.3685320354476132,2
40131045023,0.1013544828460021,3
40131046002,0.1350215480285541,2
40131046003,0.1549808148885027,2
40131047011,0.1438951989761711,2
40131047021,0.2497588666984583,1
40131053002,0.0783099155623854,3
40131056011,0.0484293440720836,4
40131056023,0.0524005902929058,4
40131057012,0.0318377544567958,3
40131057021,0.035481766527894,4
40131057022,0.0470981738441133,4
40131058001,0.0920468882288484,3
40131058004,0.0412066760956476,3
40131068011,0.1423427046232369,3
40131068021,0.1285918717925438,2
40131068022,0.0858945636855492,2
40131069001,0.0775042678720168,3
40131069002,0.0517014282953142,3
40131069004,0.0580369112505364,3
40131070001,0.0658638877709441,3
40131070002,0.0350050699582364,4
40131070004,0.0513119292170361,3
40131071011,0.0343988535358551,3
40131071012,0.0472003653816344,4
40131071021,0.1400974457924466,2
40131071022,0.0499928328020552,3
40131071023,0.0761094928692634,4
40131072012,0.47375729451155,4
40131072021,0.0877000169817523,3
40131072022,0.0574299758141794,4
40131073001,0.0885572684054163,3
40131073002,0.1686298258479644,2
40131073003,0.0776055399654203,2
40131073004,0.0570022863800115,4
40131074004,0.3360303220204109,2
40131086012,0.065306988899308,2
40131090011,0.1397046892448397,3
40131090012,0.0823981241733634,4
40131090022,0.1475596262876403,3
40131090031,0.2764648220397585,3
40131090033,0.0789140239251776,3
40131091011,0.1976287767914206,2
40131091012,0.1332282045812249,3
40131091021,0.1575190980244362,3
40131091022,0.0520925351533749,4
40131091023,0.0817402169819101,3
40131092001,0.1337719505342908,3
40131092002,0.0683184992395854,3
40131093001,0.1754599912363662,3
40131093002,0.0815780067517537,3
40131093003,0.2888839252988225,1
40131094001,0.0402606872689986,3
40131094002,0.090118482004923,3
40131094004,0.0616414683090419,4
40131094005,0.1470740997781285,2
40131095001,0.0827119155967963,3
40131095002,0.1236631589805057,3
40131095003,0.0545753351141071,3
40131096011,0.039499158297974,3
40131096012,0.1326603179181171,2
40131096013,0.0631934113848398,3
40131096021,0.0422010465648694,3
40131096022,0.062016422995653,4
40131096023,0.1175784524805876,3
40131096031,0.10982008570458,2
40131096032,0.1259580181072346,2
40131096033,0.0588031292298182,2
40131096034,0.1745339587270266,2
40131096041,0.0930176886260916,2
40131096042,0.0604939262094873,4
40131097011,0.3016458536830429,1
40131097012,0.2197522301953856,3
40131097013,0.070997449408272,3
40131097014,0.0547471987927778,4
40131097021,0.0625896680637213,3
40131097022,0.1202690966677755,3
40131097023,0.1612228358885866,1
40131097031,0.1246415629563422,2
40131097032,0.3207044810340201,4
40131097041,0.114609797885987,2
40131097042,0.4880613274066991,1
40131097051,0.2238920985488527,1
40131097052,0.4251261759876607,1
40131098011,0.0633472451754206,4
40131098012,0.0999425161375039,3
40131098021,0.062362659573818,3
40131098022,0.0579183594974847,3
40131098023,0.171912927747313,1
40131099001,0.0488259272304765,3
40131099002,0.0728880406524972,4
40131099003,0.0561789220795596,3
40131099004,0.4671951341718895,4
40131100011,0.0825650471327807,3
40131100012,0.0639734560407918,3
40131100021,0.1122809730531841,3
40131100022,0.1054842609093454,4
40131101001,0.1855389965314589,2
40131101002,0.276456817603724,2
40131101003,0.1119279898098115,4
40131101004,0.4092150362947587,2
40131104003,0.0756001709925052,3
40131106003,0.4877877742734241,1
40131107011,0.0857047189130665,2
40131107012,0.2806910414621126,2
40131107021,0.0406207164466146,3
40131107022,0.072221470730865,3
40131108011,0.0734207571835994,3
40131108012,0.0621511193150779,3
40131109021,0.0523720080179418,4
40131112013,0.0736274687987342,3
40131112021,0.0374491858373353,3
40131113003,0.1224362262662482,2
40131114011,0.0611507134366308,3
40131114012,0.0365423143671929,3
40131114021,0.1107662823572118,3
40131115011,0.112908137771304,3
40131115021,0.0868719656124603,2
40131115022,0.0667623687319198,3
40131115023,0.0554500304247761,2
40131115024,0.0850060601644021,2
40131116011,0.1195315389875036,2
40131116012,0.1137815751426123,2
40131116022,0.0763745465517378,3
40131116023,0.0776518442220163,3
40131117001,0.0588352655041149,3
40131121001,0.193793722046858,2
40131121002,0.1569451907621916,2
40131121003,0.4442031895290277,1
40131122011,0.1136325118103303,3
40131122012,0.1734248470557599,3
40131122021,0.1777804633769061,1
40131122022,0.1534921738232808,2
40131122023,0.2127519677448737,2
40131123011,0.1386298422058724,3
40131123012,0.0569562336472963,3
40131123013,0.0949306060259556,2
40131123021,0.2018360755970819,2
