GIDBG,phase_angle_variance,group_Q
51190018005,0.1946073635325999,1
51190019003,0.1116660672000832,2
51190020011,0.0456637534904469,4
51190020012,0.0470234839846247,4
51190020013,0.0674312916630382,3
51190020022,0.1268241009877849,3
51190020023,0.0652586722038189,4
51190021022,0.072541021847807,4
51190021023,0.0555503557159676,4
51190022093,0.1013959608919162,3
51190024031,0.0426778314167145,4
51190024033,0.3825123928563228,1
51190024051,0.1840801277954423,1
51190024052,0.0230308301304576,4
51190024053,0.0264995551823718,3
51190024062,0.0499014790561227,4
51190024081,0.0659031423329752,3
51190024083,0.0862219568374791,3
51190024084,0.0902441914581901,3
51190027001,0.0964663204819067,3
51190027002,0.1162270205873062,2
51190027003,0.2854445949032134,1
51190027004,0.5909883272091421,1
51190027005,0.4251506081205173,1
51190027007,0.1367752158631734,2
51190028002,0.3124241586950227,1
51190028003,0.2970005181146878,1
51190029002,0.0864009732990141,2
51190030011,0.3280193070468325,1
51190030012,0.0804096106965347,2
51190030013,0.3371616509639525,1
51190030021,0.134600383091888,3
51190031001,0.2846721731340798,2
51190032024,0.0264596101824657,4
51190032081,0.0458836574962548,4
51190032082,0.1221823225283674,3
51190033032,0.031197781542678,3
51190033062,0.0382455239583765,3
51190034024,0.4293189135683337,4
51190036061,0.3197928241991906,2
51190036072,0.0317406828659167,4
51190036083,0.0491573018781584,2
51190038002,0.1479774558313324,2
51190038003,0.0692806333159327,4
51190039001,0.0254121954600612,4
51190040011,0.2421840306481099,3
51190040012,0.2814344088703361,1
51190040013,0.2234770550605988,1
51190040052,0.0426140698509602,2
51190040071,0.0653379553602702,3
51190040073,0.0859461823905601,2
51190041033,0.1269114294450151,3
51190041051,0.0412125234414126,3
51190041052,0.1138373476255452,3
51190041061,0.0401415856777128,4
51190041062,0.0542744157041682,3
51190041063,0.0614685291545092,3
51190041082,0.0504680777761137,4
51190041083,0.0748776710859954,3
51190042201,0.0202702741444664,4
51190042203,0.0272049916503876,4
51190042211,0.0309334127504459,4
51190045001,0.6065689864181851,2
51190045002,0.1967303530091846,2
51190045003,0.3679845747984089,2
51190046003,0.3664495166883807,1
